Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Flow Bytes/s,Flow Packets/s,Fwd Packet Length Mean,Bwd Packet Length Mean,SYN Flag Count,ACK Flag Count,RST Flag Count,PSH Flag Count,URG Flag Count,Down/Up Ratio,Average Packet Size,Subflow Fwd Packets,Subflow Bwd Packets,Idle Mean,Active Mean,USB_Insert_Flag,External_Device_IO_Rate,SCADA_Command_Rate,Label
107266.11870654307,38,11,1870.5476910810696,1836.205457203399,1369.8664259725826,19.465347399465447,193.3490209709419,225.83011870770417,0,4,0,0,0,1.2922882873451123,235.4107241875369,10,15,49355.99931989193,7177.050868448762,0,1.1463726911520555,4.129842836415355,Benign
152366.37117089215,50,18,2085.724612758172,2092.397976534388,1642.0429893263388,16.13993116344954,228.65459760429326,209.56106329662927,2,3,0,2,0,1.2100163779790627,157.56890034875948,31,22,51136.04433321208,7188.836631390319,0,5.671824295551907,1.9368491694846357,Benign
155955.59509550082,54,14,2163.064528057777,1415.4382379881476,1529.2884841867976,36.83740983631059,241.689750908153,215.33721411289036,2,6,0,0,0,1.0578353989813942,192.04560774278045,21,12,76771.3384867592,9993.623325083385,0,1.3833217107475182,6.098617966992869,Benign
114888.34729931667,14,30,1936.941969129841,1039.5099236553485,1219.609964764969,17.07455718259329,231.36214318725803,251.4066436469025,0,5,1,0,0,0.4185776164062718,142.76579748486367,11,23,68885.53086184112,12391.309428966946,0,2.5402281502288355,3.97628523012728,Benign
358462.0723750153,214,289,22441.192545678736,9428.579914955768,13285.990460537352,252.24120680539622,702.6146767882851,441.62842035668524,10,9,5,11,3,1.7754077025695334,390.38832839914164,217,82,18735.13244021016,48474.07337024909,1,23.56482248483533,15.173337286177416,USB_Attack
138518.44741476775,14,27,2059.5353564609063,1656.9158991083873,1479.729616973497,26.986708270126154,200.10900179652185,252.22875339142917,2,9,0,1,0,1.112832661299048,197.79488007622123,23,21,95438.03766878496,8375.728083581387,0,2.0499211727108375,1.695947782132483,Benign
412849.51653515466,195,268,11859.998337854388,16878.711468649664,10189.143898108194,257.1687128250136,681.8527412880416,449.5157366625603,13,31,3,8,1,2.2371558570371213,616.0629693867926,232,152,17913.458256694477,75349.18082833508,1,14.977436000819397,19.302887323423626,USB_Attack
129281.74710470835,37,32,2061.163771427299,1246.1827157793043,1384.5981225970959,24.07146336603452,256.3257380115902,152.22758381463353,1,12,1,0,0,1.0107469248045555,132.51419423866005,12,22,70454.32330548267,6925.994572456513,0,2.086271370148423,3.920908655387799,Benign
586036.6367535467,358,320,16120.216407697151,16794.151795899987,12044.668675287337,165.8061040398944,297.24790014816267,384.05690174646804,5,34,3,7,5,1.8326288829735566,507.4937580642924,252,170,17526.317373525726,42930.09008561906,1,12.978536682574594,16.623024756376108,USB_Attack
85055.1571061688,20,36,2250.539420118828,1723.9102236123879,1728.8553039586034,35.32605968862781,211.35504408102244,193.23210914967854,1,13,0,0,0,1.1704602018791985,188.5256008567443,26,10,57909.47997748855,7593.604564815173,0,3.7977491554231584,3.2192182177556052,Benign
412030.25225246814,300,335,15385.980486795628,14005.345620494965,12342.156084635064,195.59100144970049,535.7306256624688,462.49430215184424,10,33,2,10,3,1.8675688784231468,565.5510130563969,194,85,14627.602717925362,47832.83942238186,1,17.65721247955733,27.335730851164296,USB_Attack
233442.01899394687,225,147,17122.308733368707,5731.671799140525,17733.229321722534,158.86742862771058,399.974965191784,464.129671101039,12,24,9,8,3,1.7289805996178584,526.6546126185921,213,170,20233.132425027612,27985.313225253463,1,12.581902094535597,12.847984913796706,USB_Attack
142476.68781602563,25,23,1512.8279457613905,1705.3701834207536,1108.0178012061515,20.341274172798453,213.33095391230708,197.63363118620174,0,2,1,2,0,0.528686178547688,187.57398422686572,18,7,47359.727959614254,5550.444980985496,0,2.4604560199662218,1.7901806859937999,Benign
69379.56916759946,57,8,2547.7720076008677,1154.7027629513805,1120.4048647226696,28.647663250292904,195.9919315223445,212.1553809812866,2,13,0,1,0,0.9686679824063433,202.6547674597609,20,17,56873.42269298246,1936.289383248647,0,2.575501164896536,3.0748067808696478,Benign
92092.05938189848,59,6,1813.3967215597193,1596.453483916639,1399.4980146825278,14.113727237178503,266.4279435054354,203.00307511953076,0,4,1,2,0,1.254914229426672,179.8043560208213,31,7,52317.1363050607,6259.984977153796,0,2.7345251640625032,2.131801351124708,Benign
165491.05940176008,47,12,2330.54512880129,1568.0207542555665,2099.0264544348543,20.010595604859216,227.24489573113843,194.85411058283913,2,5,1,0,0,1.005489686093273,199.42775455279764,21,17,43994.622153367905,11789.446209235972,0,2.2800342210994695,2.0201128948754907,Benign
112173.0053099745,31,37,1455.760544567103,649.9736578308007,1565.3006506152824,36.451701207641996,220.85809218384495,210.75705359619036,1,8,0,1,0,1.0896489463245318,218.30907920280336,23,13,58122.918773497804,11667.237872638823,0,1.4649545169340235,2.357400155287277,Benign
145197.67815398393,53,38,2112.872271544794,1536.486757985208,1389.8536761336911,35.415941477928975,243.66967496092815,232.37292892735928,0,3,1,2,0,0.9072745821010659,150.45447581164618,11,18,31467.66069009569,10443.434667385436,0,2.205827117341515,1.9706317871821681,Benign
127108.66166157738,45,19,1673.4047273027973,1731.5396364185049,2117.655200482659,28.499877594683007,250.8030749898891,246.07236413667985,1,7,1,1,0,0.9212150244586315,169.20237839045174,18,8,70425.41822833214,6716.3056957651315,0,4.618230373848573,3.7695988083213505,Benign
453593.72180424235,188,285,17002.797942367986,11991.772487236693,12081.583768192355,210.6766309514907,733.8311037238027,359.05934622648306,3,34,5,4,1,1.4291738056724848,378.4813525344513,234,144,22194.756867237258,41309.20937130374,1,16.75013598419297,32.75868444212138,USB_Attack
160915.5097479807,31,7,2019.3340837085047,1552.8145879933406,2393.8932949143978,15.3342277761348,250.93914514711804,175.52462739216307,1,2,1,0,0,0.766042330298618,173.45844615203364,18,5,61110.36669843548,12223.95078233664,0,3.2834902115023143,3.6034244033772618,Benign
112900.23526044299,51,38,2267.971320650783,610.2662802226845,1295.4867505517018,19.56422057108745,235.79810256159388,246.03602282280093,2,14,1,1,0,0.746472176348043,187.54982515376255,29,24,80821.41152220483,5183.862338300276,0,1.2595243605156075,2.112026958422521,Benign
66577.85677309587,36,13,717.9615642634649,2074.686477983987,1095.3085082994796,23.626407749290262,239.42117042005793,167.6709965979353,0,5,0,2,0,0.8043571950457219,175.88822501854946,25,13,63417.25013326546,8102.434601040078,0,2.1502947006570365,3.042543841611091,Benign
518022.0681813504,216,168,14066.207496957528,3823.291490426798,6028.4408211904065,139.9864932927985,648.7388424796161,380.1475701606863,8,8,9,4,3,1.4430026916418401,352.2428746089289,93,120,12573.167878220025,23378.090466785605,1,20.23057280150325,19.41474609978235,USB_Attack
136535.75186105084,59,31,2005.2758175291478,958.5063017832852,1400.366295665193,23.029490211342146,283.36238585661454,240.3240609475619,1,13,0,1,0,0.5779822177330517,175.21194907262858,15,18,104155.43313294736,8322.260667531104,0,4.052407384320814,2.301089929489363,Benign
585234.3098163154,301,165,15701.735588808715,15059.934363597196,19266.63416416262,110.2873564216238,550.5579876824619,519.6499270172083,13,24,7,10,3,1.7669670886511228,568.7664124154959,80,220,1.0,34159.169894885126,1,17.847165879092948,29.01137072534467,USB_Attack
72988.25249293685,44,15,2280.5786068589255,1604.0508941825342,2540.7896312633748,28.20668701486938,230.82821650741158,220.56172567919256,2,6,0,1,0,0.8671506227855613,203.77590859487364,26,17,60226.76285367271,11015.580922188605,0,2.9468819879950323,2.480764790348097,Benign
547937.5703226639,360,227,15250.862658443733,9926.025024316466,9955.744013198082,60.97095823994093,763.7275152746836,366.6794630590099,5,32,4,6,5,1.8155890727426147,379.7383233142201,195,128,10246.393132632533,56466.24234296874,1,14.743182796387586,23.975307478114967,USB_Attack
453488.81208045495,451,211,20309.892979359178,10358.518901368268,13223.099111954443,185.71374457021582,588.7843336982407,302.2109071799091,12,22,2,11,1,1.1334035992732872,325.82450221469094,136,201,4655.247766698387,72599.23181581804,1,15.508565874110404,20.40840888088743,USB_Attack
109035.91217657324,10,31,2390.6133822074958,1871.4864333205837,1315.2482931452314,11.888121706299943,200.00472267461703,209.20664662079176,1,2,1,0,0,1.0715046052969899,218.4838878988043,19,20,64751.303876010694,11938.253384444823,0,0.0,2.6183821857696756,Benign
288464.7412212769,351,159,7140.778669561796,17986.057351201092,10840.79552911307,140.3167328223832,676.819154175553,620.4780138616716,6,30,9,10,1,2.353624890126745,821.0833061750795,212,116,14892.458135640978,36519.01304725852,1,17.419280089066962,26.578002494312106,USB_Attack
388369.41496331827,471,280,14853.441420022697,18936.546884963795,8706.708624524623,191.42936773389562,504.89775958130815,433.743330385553,4,13,8,3,1,1.8101245529406322,376.0715801662781,203,95,10822.070392541595,48152.80952776692,1,15.23563994361098,11.132675461462153,USB_Attack
98141.68544221418,20,17,1633.0575870032233,571.0361955710629,829.6632909640956,25.600282097932073,186.52832039518927,218.38424542477776,2,12,0,0,0,0.9060037976335817,202.32090708849722,16,24,43261.48521129547,6007.567600392184,0,1.3922581101692741,4.790317543076408,Benign
143145.99779285758,43,26,1343.8409377231892,1096.1676857086381,1042.8542108838526,28.071086435258874,218.97049407669485,194.9007714491409,0,3,0,0,0,1.0730406598673703,202.8212394467316,25,24,22374.082266812504,7461.219378388639,0,1.7285732714756878,3.689571009200759,Benign
496593.0036458098,144,301,14124.843579681892,17574.45425126048,6408.19912719908,200.80830438418894,368.34853082510426,511.3765702053967,7,29,9,4,1,1.998012171133132,368.3775312703639,134,232,12612.141409105261,64870.755341578566,1,19.0019178873592,30.794707038643374,USB_Attack
655584.9134418023,356,221,13049.391181265035,11527.798662831678,15574.50717378111,194.8981828080894,589.1981052977916,445.5199685384535,10,29,6,3,5,1.5393937732613905,743.336748542096,144,73,4223.583046194619,75108.19638147533,1,20.89781241976499,32.16653502544603,USB_Attack
108238.80612387805,34,31,2319.5719157420904,1605.565710703699,1350.1932108122105,36.75195052985827,190.10811807932768,215.44708325461178,0,12,1,0,0,1.0195282361958646,151.3906938685484,23,14,50764.210629628324,8594.157657256692,0,1.029628495424888,5.424550704528895,Benign
124197.7293611734,24,22,1732.4434845466858,1212.7068567291503,1666.4606229096785,40.6615787387779,250.1264126770367,192.5301217106131,2,8,0,2,0,1.2313883748332586,180.88083821470053,17,21,87018.3548571629,9001.948231388169,0,2.4999335153503117,1.7846492834107057,Benign
95502.74677633276,44,20,2237.8704818804745,1400.2620446170754,1511.0914717552366,31.163282805993745,222.7144184636247,221.33798552314022,2,10,0,2,0,1.0522313971293558,218.94453478286482,8,9,83174.04139157015,8528.984551932374,0,0.21270117014621448,3.1955927459360938,Benign
413735.4195115498,379,233,14356.089802883405,11834.96441538787,12058.028898226103,183.6518712121489,547.8003967036515,264.79609553891703,4,17,5,10,4,1.5115451159077147,548.095177371628,80,127,6704.139209551097,41065.228159936145,1,20.659396006992846,18.94253220052739,USB_Attack
482549.4070574647,338,107,19364.490140290596,8253.849433621028,10955.014756876253,160.46522820910752,557.8686637419382,397.3123189716824,14,18,5,11,3,1.2872903254053978,520.7279641176831,160,122,19554.915777863484,49240.16365719616,1,22.782006155126982,21.61284320948559,USB_Attack
336004.55993240897,143,293,13505.846233096774,16395.0297118184,12465.580221846823,231.12990567381476,654.2338351435814,412.45765573370505,14,14,9,4,4,1.964539263219892,584.2102345050652,295,181,17850.364594663486,68214.86412176694,1,17.293576044399128,14.05346440419251,USB_Attack
606891.5595547525,360,356,12529.425549306541,14566.012085925468,10541.828717165601,175.1397604249064,577.1817595872616,391.60532192696064,11,14,9,7,2,1.951383892639988,627.8953943029519,241,204,26185.84371633525,49218.73944916155,1,10.967567841835951,21.582643599126826,USB_Attack
124861.78677188624,20,8,2218.9266744340684,1029.4304688022369,1869.9536775677632,36.85655230237133,197.50753467366064,143.79041655874363,1,13,1,2,0,0.921376085484725,138.8440575019703,27,12,76801.35713611603,5549.719048300732,0,1.321662045833297,4.206674291544434,Benign
662826.0148300652,431,127,6368.234477695358,6308.72534892608,18567.868559505725,92.85238363574415,419.2094251010765,492.20141850869913,8,32,7,6,3,2.126510925350798,472.0446720594484,80,210,825.7508008397126,57800.50342161338,1,25.12871949406239,34.7650957663018,USB_Attack
72387.05097605275,36,36,1276.9088901347059,1505.9371451916481,1509.7572279451354,20.72029636050008,266.88327297316874,188.06414609957483,2,14,1,1,0,1.2497705815312474,209.07987192881444,15,21,67858.61573119853,7763.10590274491,0,2.764952577164567,0.9893348337299805,Benign
120753.861336481,56,17,957.5685822454376,1627.414016777119,1458.9973156349265,22.160576219312656,160.46219665664208,174.22847034969487,1,9,1,2,0,0.9048842884225367,213.98310217497433,10,25,64118.94446794416,6951.2219309826605,0,3.171875482091733,0.8548042161176905,Benign
113401.92614200994,42,31,2215.9157260481898,1218.7481792102376,1099.025811471835,27.560673110206043,178.20234161814744,234.75501738215377,0,4,1,2,0,1.246252422022497,174.21185524687724,27,24,44464.33519276425,9029.19414704408,0,2.24405010812837,1.9262009751067162,Benign
477233.0550965523,306,290,16884.338887479054,10140.878121920257,12014.556985734047,260.54023050119145,633.5052506457546,507.55234841840416,7,26,4,3,5,1.7094859276473842,852.0104985851904,252,161,19056.014201316742,36031.639152906675,1,22.99510381558582,19.770566416118278,USB_Attack
119611.83695689235,58,37,1965.193877827991,1773.5727901827477,1267.835455254743,22.72148772247239,269.05928827400885,139.80569932722585,1,9,1,2,0,1.180433588744595,163.94471915449054,34,5,20751.533887788843,11230.822865885817,0,3.3223572098461704,4.076100887499764,Benign
76392.02160205107,59,33,2419.8534535345616,2382.653320693641,1551.9724515979997,29.202217651983126,198.4960022855083,221.46486905949396,2,10,0,1,0,0.9396866143068241,173.68993803485182,7,20,49693.14058349754,10326.176236671723,0,3.3414467656023223,4.130976485841502,Benign
82128.32103428504,46,21,1145.5377615732573,1443.1900292543487,1197.235110278203,26.748569994191943,208.56642238702506,217.82444139217804,2,2,0,0,0,0.8015152687085254,133.08581434348608,32,7,63535.43063250705,8241.644242915225,0,0.8029012938818796,3.0098769574667203,Benign
409416.7341976338,241,202,22436.513289217248,9488.015748348389,16573.764123688874,164.8767062252959,420.2718802422101,455.1116765058468,7,32,8,5,2,1.992013237386165,704.7649503446232,236,104,7806.275253575305,36992.3152046851,1,10.144875438032848,27.06709858810818,USB_Attack
468746.0025726104,340,336,20249.381330346645,7271.446427489341,10043.082384865773,154.62177955690552,656.3268671521198,628.8174587895282,14,32,8,7,1,2.070703792473849,853.8781462801453,144,238,21714.935331897155,40027.09027258097,1,10.998083635962427,21.25550263889147,USB_Attack
53574.378868709915,28,38,1989.8714378139803,1252.8753637658572,1351.740031806508,30.549679619701262,250.32826022946884,152.28274326204777,0,14,1,1,0,0.7690381843662375,187.0634703649733,7,19,48576.5160905307,4999.308825598508,0,1.4660368734770373,3.980251596627827,Benign
130371.7973940474,32,18,2419.5799992102175,904.0411352570186,1909.4346586500028,33.45132897602284,228.8534966895537,189.87404308289106,1,10,0,2,0,0.6487919408911356,180.0918821586968,30,10,71899.96389004891,10313.655844879795,0,1.7482426110591684,1.6186485174008771,Benign
471924.2307079543,137,338,14880.81943992276,17639.31143295093,13366.661251592752,166.24989386407847,603.8392594782875,375.08167744140644,9,13,6,5,1,2.118665792147212,204.44274618112905,225,81,9031.560559794234,51953.77085603929,1,19.21734758040034,16.00871561175064,USB_Attack
115409.22371381361,38,26,2084.8989743528837,1984.2787612895618,1465.2312251891426,28.420881862745087,165.22900660918907,223.90990341075536,1,7,0,2,0,1.2006894598866649,172.81578499642035,16,21,56831.88091434475,1.0,0,3.0481173483329225,3.9891618910580418,Benign
136506.07488079323,30,27,2315.7618874968507,1662.4712108398585,1597.4610900056653,32.51114086978943,208.52167694422099,208.08141093501675,0,13,1,1,0,0.9746259682706854,173.34625992714393,31,22,69501.8220370492,9814.78967571057,0,3.677924181930721,3.3787773630074316,Benign
98907.92757306594,15,17,1706.8114680216086,1456.3429541037394,1168.695841762337,31.968484672917846,225.14201673740587,168.20275654087004,2,11,0,0,0,0.7032253727923927,211.1644049456203,26,23,52684.33854920787,9153.262142069387,0,3.6216337701612087,3.8515293119650034,Benign
361077.23355192575,223,314,14209.160144992138,14266.510962217493,5895.2995541559285,75.31624924533128,470.75116679015514,431.94860651228726,12,8,6,10,3,1.648306362619484,192.89601465355952,270,174,4001.8585470726357,38749.77618391477,1,3.3189007074231913,10.016338689943357,USB_Attack
71372.59445075545,30,31,2009.2246844924612,1473.733839629232,2327.105002605562,34.74453656038967,242.92119052922584,192.3786374178826,0,13,1,0,0,0.839476129798379,285.00522030029714,25,22,64741.31146389123,11612.847551753275,0,2.5667482388503733,1.947675801014981,Benign
498948.1203710322,282,319,7828.344840177325,10376.400525673118,13393.664689511415,147.2403514085128,359.9741663723605,465.7448679518049,4,22,6,3,3,2.1498273958599423,568.9694928592811,221,205,2819.747785560123,61787.89956500873,1,23.497283800946697,28.18023531702838,USB_Attack
148282.97403675824,22,33,2091.1763036835614,944.6473133073504,2536.2743344245973,17.706565701225045,201.49729519710667,152.31478268682866,2,2,1,2,0,0.8022216873627822,203.13619446766666,34,5,23319.394682215272,7016.5493315967315,0,2.202886954592503,2.0452571846939263,Benign
90450.15216826674,53,11,2080.6402632006084,1389.8637717885279,1227.9270513858633,22.910877961927113,245.40412678200966,218.7441000507652,2,10,1,1,0,1.0011471302594073,180.69898647696593,7,14,62946.4327696993,10071.26356399869,0,1.563648100894517,0.8720840837925712,Benign
604534.8325073699,267,262,9074.034807806864,14233.53202217437,17127.151291763323,168.42655806104258,282.97183882789795,733.2962461002537,12,22,5,10,4,1.5025019674995528,423.4174937076602,215,176,7309.2623581540165,58942.46389300612,1,16.508234114143843,26.011251781519732,USB_Attack
537665.6199182628,218,309,12445.248155395704,14404.526647050865,14070.355159350538,216.38540690488014,598.9849573661995,477.66754368957635,7,13,3,8,4,1.5660556388474278,533.2678962992138,101,86,16731.41856560434,44721.24242725942,1,23.134809671932544,24.98111362744266,USB_Attack
77700.90890748372,34,14,2383.3915810951194,1611.5653520335527,1412.2038939700037,19.397950038485604,291.19527310203284,178.1526669952471,2,2,1,2,0,0.5447355600517331,219.92645125344967,17,27,72518.16091342212,8656.689702347672,0,4.348423793189323,5.38188859921317,Benign
114784.86899716151,12,39,1893.041446845149,1699.4873585652035,2424.8266204811853,34.53741737216323,181.72170813233635,205.13239586305292,1,14,1,1,0,1.2358362115593664,137.35930567224943,20,20,38245.56165750758,8864.608104368672,0,2.3203278573393216,1.8261751124418895,Benign
98112.6841759306,16,23,1052.9223467251666,1694.7721071570465,1387.5363490376162,13.883495952837634,246.9319541241333,158.73907558798257,0,15,0,2,0,0.821717684294571,159.32422034677478,30,13,6908.709180135855,7134.13545956056,0,1.5307814234299515,2.9136394705696063,Benign
131339.12993984096,56,16,1742.6271469999547,1060.4356063731939,1156.1376748783914,11.93979890946867,265.67375981569546,170.40251564444358,2,4,1,0,0,1.0740497767948023,185.91275179630506,33,19,96454.63324069386,6724.753808386631,0,3.663104958004719,5.860098953389134,Benign
133576.15256938775,38,13,1897.2029384702842,759.3073375498427,1140.6164561690252,23.91907193659721,186.02618808768585,201.01196599245003,1,10,0,1,0,0.9377370042873285,174.48661729443046,27,21,86616.55655316383,5088.210953906999,0,0.09710144699394352,1.469229585694704,Benign
129625.48938973821,18,18,1227.6998811065914,1618.074796438828,1956.0088448173121,18.259527606435906,199.8707766123469,207.87059090966534,0,12,0,1,0,0.9804996235107005,144.75018653613228,33,22,86337.72858134806,5953.345210323463,0,3.7517793690080055,3.9246854475769535,Benign
127158.02372785332,16,7,1619.9309682114933,1272.3364313328066,1898.9206993236144,14.934129168125628,199.47680156197788,151.13546312181913,2,2,0,2,0,0.6736031213046467,193.47414952936933,8,11,35343.55333194327,12729.630056883487,0,0.7805942915435216,2.0046331534596176,Benign
553750.2815356108,291,351,15697.703571279688,21525.44895584474,13396.70719125776,212.99650286274755,471.39283663722136,480.4958125814178,10,32,7,6,5,2.2786137477195894,660.6580783839113,115,130,16596.537692365488,41808.07716140091,1,21.228868592603966,29.26946469314057,USB_Attack
449929.1339957722,329,317,11736.311265227805,5657.176320985515,7375.120426522968,168.8543829364283,672.9990972603188,623.638656955961,3,12,7,10,2,1.8997837718128574,423.1701844365315,219,150,8885.630363719518,31313.31581713506,1,11.490102650699166,28.499934144525472,USB_Attack
118351.95401391247,45,28,1882.9776574510256,2395.8104074782177,1048.5625821162862,25.081074649873752,213.06003941807214,228.7555619873088,0,6,0,2,0,0.9050694852081551,211.89929990057408,7,9,58680.89031272019,4122.677192227991,0,2.88509132135561,4.108169997791266,Benign
153980.69461558765,18,24,977.1084175928778,1076.950094534379,2188.497534999817,20.03623369348591,249.3295914897359,175.60691741401342,0,5,1,0,0,1.1652311161008724,216.18207657883116,22,9,52343.75899793615,14664.34842627171,0,4.999779432050996,3.2126023827168435,Benign
656951.4724238031,165,225,12145.371831538416,19223.807042855493,11288.420150224374,246.62910222725986,623.9736413283725,305.0950052847171,13,30,7,10,5,1.604634700062744,543.6617022324966,92,117,1.0,63636.341123473016,1,18.447780282854282,24.85408493984824,USB_Attack
77347.09051966282,54,30,1771.7455263048544,1891.9286327631678,1526.184550223322,24.961074254229658,185.91373024255185,207.36177921902242,1,13,0,1,0,0.7199319255768585,235.32447257991274,23,12,71072.29525764025,4944.806783946514,0,1.2993389605748844,2.754410873395619,Benign
110629.3367503239,19,35,2058.2071413772023,1841.259405094981,2247.5332692604234,33.113932565883395,243.44748266734533,192.5092452282958,2,13,1,0,0,0.9174667950522806,199.94878139331152,11,9,54307.656811021865,7840.925306066328,0,2.593854146054474,2.20849929627677,Benign
160743.63287601783,9,8,1604.233783122286,1340.5209251127635,2283.3305091246066,36.765963723910325,239.3471652017306,208.04060114478304,0,5,0,1,0,0.8838732330279686,215.37475884980304,33,8,97899.40580035027,5679.554029496138,0,4.330393549277759,0.9692234153226154,Benign
135242.37315597196,57,19,1399.260299628488,2075.6242063343966,1485.6241592154806,26.182140499872517,182.95102320883132,159.6524958630876,2,13,0,2,0,0.8298269798202504,167.91208809607554,14,21,61887.15962073552,8948.95138020152,0,2.7149980542021774,0.01951235314209443,Benign
125857.89094439318,35,39,1414.5776867710965,1500.2137438649352,1492.9712957873332,26.80434495016416,239.58956826062843,180.3263840431415,0,13,0,2,0,0.8969166948360584,235.6490439050885,23,26,3946.295479846507,4069.7268233929144,0,2.5535388571823865,1.8373473175468693,Benign
113469.45919696029,48,35,1530.9148917257976,1557.6477562209477,1267.1813271551694,23.534503861633272,266.4403434886922,243.03079572406685,2,2,0,1,0,1.052742384267916,189.9112696446611,23,7,20133.216810077312,10956.327742892301,0,2.7028959288532124,2.955834524765097,Benign
108485.97222876764,24,39,1809.4125482905235,807.9749467002854,1386.158685005946,28.84998896047263,218.28407199370716,245.14294705992828,2,6,1,2,0,0.7560147163035127,237.3031323051318,31,18,106104.04185327562,10443.633970277317,0,1.2943936264961535,4.567045700216048,Benign
128646.57189270973,23,12,1873.979232712396,1790.144236307845,905.4700096799515,28.12175488467311,184.72136422776398,225.2876223583071,1,2,0,2,0,0.8308217992667983,230.74459861858097,15,11,52101.186202445846,7691.430254073855,0,2.715073131442577,1.9665351314596777,Benign
112428.7762504655,19,21,1704.6400610959486,1382.8147288924151,903.845449526376,35.606781464707296,250.62339897099866,233.01176569860942,2,15,1,0,0,1.0964241605785627,197.72914025514757,15,10,65280.179228071145,3695.6487090082783,0,2.0286032005885044,3.268260567533038,Benign
118722.64136866668,19,10,1588.3402255017404,1709.1504879452364,810.9364524376394,9.890362966756568,280.30659008398055,145.22267431880712,1,8,0,1,0,0.9937925546712,202.17060793303878,25,18,60214.0413614161,5888.1415132042675,0,4.086954088753166,0.6183300562169816,Benign
490679.7752751596,142,300,14421.404017315888,11684.060699316718,13107.664999679724,189.2516679443965,375.60896935226754,521.1651840236033,5,26,5,10,2,2.306640562847696,624.0010067354414,284,212,28829.14554372683,58879.88225375402,1,10.89895335017507,9.176711242183746,USB_Attack
568852.2617685068,488,81,11580.825610618152,6256.658671291598,12051.100817415252,192.10971841011522,698.1043266104348,662.360344930852,7,24,3,11,4,1.4429188319411663,807.71778637997,102,127,18447.47260870301,44489.71165020138,1,14.075556118976014,12.291065008865555,USB_Attack
135963.88121644314,51,14,1414.6374242508955,1479.4288923899921,2279.984919482462,24.78972833966311,258.15544722104573,272.4692577924212,0,11,1,1,0,0.6278917759622569,207.85594564166473,16,25,89243.54591709665,5275.659888954718,0,2.160240062910249,6.12777393442871,Benign
207427.3394524626,34,9,1521.0139957269037,1853.9698805972043,1207.848843520238,17.486615743231106,224.03755502371152,190.60748076480667,1,15,0,1,0,0.9576595575220803,206.321263606831,34,15,87728.17943034956,10728.17765104138,0,3.1335831264080287,3.277189062913897,Benign
575147.0343217229,297,346,19084.86401764694,11707.32380747321,9859.382850194546,193.2412848900366,495.7354949321076,589.1453106794959,6,33,6,11,3,1.620591872815162,593.9836044684757,212,90,10367.383095594418,19412.296515502756,1,15.754135891930641,33.98372027074453,USB_Attack
514077.5391454232,342,352,15276.455693343474,13557.91417031672,9715.38441121636,313.32924585976303,501.0561266531905,314.9311537345693,7,29,6,7,4,1.8909625855991181,636.506521730837,159,85,15477.250170725554,65502.41303744567,1,20.650647785289756,18.328857057162182,USB_Attack
97194.29734143283,23,35,1110.009667048152,1756.0300228682704,873.5252916318092,18.94459319682868,185.74169772869854,210.68370382193626,1,5,1,1,0,0.7421613231802348,216.04043084225833,29,19,51846.87045829943,9371.394507386281,0,1.9456236441653663,6.545300127594326,Benign
369714.73804778024,544,84,10349.461183331261,12389.592382343286,13355.629523471642,222.74023108503462,509.77969746909713,441.5118303780814,9,12,8,10,3,1.9438516191603314,644.0651109483453,204,224,16772.52995161753,56344.92893671125,1,15.72403869006383,16.64523778805773,USB_Attack
121396.72419983582,16,33,1344.980555399426,904.0821707930371,2060.74625105329,31.852582880079186,159.52882031549717,163.99901509321631,0,3,0,2,0,0.8410958629659577,211.75949518553375,23,19,72766.2992705233,7845.284907171534,0,3.7445828328683604,1.6269158491299789,Benign
516173.54547709314,442,217,17980.96934557303,12879.55256629397,11447.802326824918,247.0434090421217,487.63412364701287,435.8797538519316,9,8,6,5,2,1.5624109294393091,359.5700222966739,97,137,8044.514772057709,48611.631940908854,1,7.962717634168733,14.125227553402555,USB_Attack
411402.3662066476,523,86,20246.102212524405,13908.435409626778,12439.31867191667,131.26438347740418,459.58498971069935,607.8323546006363,7,22,5,5,1,2.0318598070719207,637.9474047486829,239,197,18010.014406219725,25351.530647896365,1,15.814548650643085,36.43540483607753,USB_Attack
125772.63353304545,15,39,1580.1020752552963,1456.5665386073174,1137.6816253756083,17.68358725791177,231.6667663086755,181.50506641227383,2,9,1,1,0,1.389329239577862,179.62008715299785,10,12,70610.46313618182,9295.06787797294,0,1.6878874464634337,4.817377986415417,Benign
481191.3005521503,244,377,11968.92910042274,9066.377644137385,12561.272829914316,155.45650391397305,460.06637645009437,421.35207886168365,10,21,7,6,1,1.8100278268155259,578.5001582302385,134,79,14910.986574685601,30906.522735448256,1,13.114428801152426,24.83884588813893,USB_Attack
546216.0024252147,471,189,23161.778334289855,11200.206260418094,5666.091989818462,194.86042884142853,719.5852135466339,423.130571099068,5,34,8,8,1,1.861536407502748,300.80503017305523,162,221,18002.83565884245,120108.52847863495,1,18.233753379282227,18.759820444680916,USB_Attack
357756.29446270893,297,158,14404.297249029685,14541.337754730199,2091.4279023074614,157.08620697206806,605.3786592472511,434.1960546316456,7,25,4,6,2,2.0995962289044034,504.01128220032035,87,231,10546.984955457483,54077.38573235441,1,27.32656741532285,17.691510859627083,USB_Attack
