Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Flow Bytes/s,Flow Packets/s,Fwd Packet Length Mean,Bwd Packet Length Mean,SYN Flag Count,ACK Flag Count,RST Flag Count,PSH Flag Count,URG Flag Count,Down/Up Ratio,Average Packet Size,Subflow Fwd Packets,Subflow Bwd Packets,Idle Mean,Active Mean,USB_Insert_Flag,External_Device_IO_Rate,SCADA_Command_Rate
473055.0441126241,430,233,10653.29006684736,12896.95500870105,8782.376897074828,181.0831564842727,495.45434800576317,527.8913004283473,8,25,9,7,6,1.7494251942955978,565.6696126596272,157,202,5388.8120383625155,41526.71949670178,1,25.665544631044213,26.747710895366694
687309.073796527,438,167,17365.99021531581,6871.890164533072,14452.03602395796,114.40161428996444,557.1916986309947,498.66907457169975,11,16,2,4,5,2.3596469776706663,717.0345609440602,133,112,10954.34526432971,46922.19265354484,1,13.300775512861296,29.1082771673265
501988.544362596,449,257,17637.787884454185,14581.683581372354,13455.739215602458,168.73610029150106,515.00100867517,487.08588717675144,4,25,10,4,6,1.5789716631738402,543.6979659079249,274,209,5122.214369222596,36074.99290363763,1,17.47432236978625,22.52097084529498
609518.7573168174,413,164,16947.908950773526,11898.93466350461,13997.035148948638,198.52445517052428,312.1465698547164,514.5736929275366,11,34,9,11,3,1.5600600844108767,643.7196449109591,100,161,5995.89505261665,55060.512077937725,1,22.058286263535805,23.57521390450589
561004.0220569384,598,93,13350.458396624117,11292.634216305536,16124.950174675145,171.90124035702422,576.6510581315057,518.1348061773703,8,20,9,8,3,1.6347005835935597,679.4879784714406,319,239,18119.387432677682,35069.762301436625,1,14.78867350399274,27.53568455464912
485019.94973048265,384,275,16510.66234376087,15232.072145856167,11929.807908066636,213.11807669542006,766.4135465891908,409.684728869339,11,30,10,11,5,2.0632012076983015,409.52896691040803,186,210,10501.510181650488,50902.686676520265,1,16.060000922511232,29.3921846645484
498491.331367805,549,196,21742.50277836137,9261.696980181276,12593.483606239013,198.90490336030985,590.3986156280325,643.9004554655654,15,27,3,5,1,2.0416698748551467,767.1610899966242,168,101,9057.246354559751,36972.610770945175,1,21.139841211485127,26.782189372310313
620588.8802446008,340,152,10481.024231189927,13547.554446708016,10517.61032080694,98.75704258477056,841.5136869679201,450.86041731567485,9,12,2,5,5,1.7113449628695592,489.0564914195705,165,202,16584.53001190665,39196.560194495454,1,12.086468871311242,25.923474845629062
522657.3789994589,433,90,19408.401490706216,12146.60703178519,13941.405358283298,232.91779192163943,545.4443084633895,515.6701124836641,12,12,7,9,5,1.7721484253218174,536.5989124741716,251,198,20256.767251249683,41820.852017524325,1,23.419135816038054,19.035750547554013
481425.75096482865,466,404,18327.952551598057,12640.719045219044,13867.986033111583,194.98760528850758,581.0375804563328,609.042285058358,12,25,7,8,3,1.9376543191284392,508.4311806809868,310,125,13707.828199578651,59754.00424479642,1,24.914247208860516,30.0023461778656
451415.85983832413,325,366,15131.576273751121,14081.287255567295,12672.764683148403,162.23095994913587,550.0981086987659,480.9488804626878,6,15,9,7,6,1.639620835506478,512.6050347791063,154,172,17399.457858294827,49865.25762498306,1,25.08591428338687,32.05717907690349
547205.7573400504,563,319,16082.296120614616,18852.653428668695,15491.833723228972,166.20803136925738,565.7316121370917,530.1428754149159,15,21,7,4,2,2.162421351872955,517.7874350146441,312,127,9852.207408836812,49526.9175765904,1,20.302121668860735,32.7671685780779
476100.7742079129,270,212,16748.52568787859,14435.324695339446,10497.258362034332,101.61374449810025,595.149964962217,323.74500853909166,10,22,3,6,3,2.3773576177519193,443.66188507823654,308,213,12761.03005140375,57749.202995193016,1,17.288820572228566,27.900801194253688
570480.4823148188,536,296,12082.153377500694,17410.64130326397,13755.46271134677,193.7118403230152,703.4784470516603,341.54661615606926,12,22,6,5,3,1.8890952275144441,658.7361510794648,314,122,12535.170055456883,43079.060878703625,1,17.55027397737513,23.379995506637588
736252.7423482717,231,267,9786.995015418455,17525.975477662814,15083.111114928224,211.0481561455979,480.3093359212205,507.8253542399326,5,29,5,5,3,2.035889835927161,587.6773673077519,238,153,14054.46618041665,27411.069684621816,1,20.149420855329886,25.069277722246376
564037.9773988503,483,91,18672.819697880313,15586.008157018785,11882.242528305447,157.79960584412345,560.82795697648,526.1047042853189,7,19,9,6,3,1.9692102805797576,559.7877253759058,93,188,17130.24705799259,37812.934402476036,1,19.518339017214938,27.925748311177117
673348.8433391291,539,391,11142.81195143213,7483.89351396511,9554.106902795998,148.80169758355726,618.4955313228728,604.0207297437167,15,12,8,9,3,2.321734196537009,686.7697206675073,164,88,5446.271267566096,47568.9170449328,1,17.479117115660646,26.887443910843146
459239.3999925441,280,245,11673.978865620775,12457.061202312463,8652.993842796166,190.62111418050353,681.6077893541911,578.0983971984258,10,23,9,10,6,2.4823015852549686,769.3068752460171,214,252,8227.40967113609,50412.57571715571,1,25.335817509491832,21.92893262792626
578138.1666683301,262,243,13695.49666533343,9819.027975757292,13834.881091583276,232.7865906444683,355.010780715922,374.6759151173377,4,33,8,11,3,1.8387230477350385,403.3947708409096,281,87,10170.668595926705,57704.9806174219,1,18.015265797250418,16.90592205777439
626728.9225334991,591,357,16495.725833789973,22077.324325181315,18143.274322632737,228.63273621401746,427.1546580131974,617.8026215842741,11,19,3,6,4,1.9479175526214343,753.5912874986417,94,240,7843.239113046526,49257.130674982494,1,24.7491319974783,23.666349540815776
637284.9735486538,444,325,13752.253742213956,10088.28354013358,11692.782786469004,218.15699512098047,563.8585346162357,408.8019551557178,14,30,9,8,5,2.1791684579421307,572.4512976919614,229,197,13603.057683505642,63203.070872632714,1,19.399697503920244,25.338622578623074
628738.2763890399,553,257,12966.076130895439,8558.543604911061,14663.7006023107,265.8053001101332,666.3331342767739,583.3363227277769,4,22,2,11,4,2.035465856246106,426.39704398554807,235,170,13543.303556883722,55338.3269782667,1,19.151592192312826,28.854910858794348
521409.520519087,595,370,18834.66458678635,4611.848602846561,6609.068136104677,221.973799937709,514.3377100761296,471.6044536378619,6,15,4,8,2,1.6835953875272638,620.3977623948372,99,167,12781.317628568471,34102.57099605742,1,21.072177688737305,24.54189893441341
595642.958014054,594,333,14333.764301292984,9987.580551152963,14445.167567934415,231.2666280731672,623.5514706117169,740.8428241956855,9,24,3,4,2,1.4323521191828918,562.1391022511376,212,148,10567.076092166346,20432.5179779769,1,21.020243777773636,25.4909996664835
433505.7299884232,533,279,12705.23892130315,13580.826703679892,10352.467346102918,188.4832892158571,747.8975621876783,459.8203349223753,8,23,2,8,3,1.7716611288683362,669.6594918232571,190,209,18969.27958704578,38911.05708462852,1,18.421765861663523,27.669696302839686
656605.4903843214,437,315,16881.187037103926,16570.469719454515,12298.69715114676,171.1325802531505,560.9830277178231,503.70740918078667,5,29,9,4,3,2.030707701591082,590.9929932429735,193,151,13539.770059899256,52654.05429829554,1,21.25873780050304,36.39998536668325
439067.02581480314,594,144,15705.05033005895,9882.465361626219,13620.829099733211,230.38705001337325,538.3248783560563,523.4557622062615,6,28,3,7,5,1.8285687180651877,614.2482443668888,268,174,11778.98323127571,55452.549597959944,1,21.75022095946557,26.001789202938735
626601.7393177302,299,396,15600.51795677174,16831.574372432624,8749.803296887818,145.75832632625597,604.8264285763262,489.3862306887811,10,14,2,6,3,1.6435799515613343,527.1263088459647,102,225,12819.408110039889,49734.666550651156,1,25.612941376805587,17.707947425388543
608701.8464760791,401,381,17052.020452791512,13002.557668017873,22207.795993469284,201.95150848621742,577.1025006705237,425.24070706961174,11,11,2,12,6,1.776433471322107,461.8725497412759,270,197,16072.79235164005,52442.794072266865,1,19.285280367312833,22.892880502910245
608161.7418767319,357,210,15018.93401524704,11695.214663943601,11705.12201000578,160.68308638789279,584.2486804365908,697.3486921038957,5,13,7,10,6,2.4515338268710383,656.5937323148548,115,197,13526.892643269677,66846.65592916255,1,15.876659010028128,37.8479507964743
695574.462975614,303,103,18456.496416041602,13735.799682118984,15099.618902878807,198.5700975737735,542.8180800469967,458.09352510470086,12,28,4,9,5,1.6229287099486112,517.2545000388202,260,182,8351.861522786145,51168.21278914258,1,16.289476163755996,35.604761377577105
609454.1983180165,297,362,10500.59391551782,17594.473222150635,17579.46848285695,195.7160634987332,535.5720422141493,455.04803847337575,8,23,8,12,5,1.8507877106065844,619.2625817984108,165,87,20961.636433058484,55198.425355300125,1,28.47168686175456,32.63761354117889
407240.1267994664,606,256,19844.494386728693,13358.435448708437,14220.940770282516,191.51913949697644,464.57916735660325,500.70106423767834,15,20,4,12,1,1.7944075409472429,738.4438343099389,214,92,14717.449654386424,70158.04440392814,1,11.480908913245148,31.20914415555515
570137.6742717919,308,175,12303.81992701627,9764.388974960495,9962.383071761718,184.29128335241933,618.2625416426172,526.4261572892176,15,22,3,6,1,2.486661981219737,557.422788745471,148,93,6970.335301470032,29263.972702821262,1,14.240288796318232,31.277769758893633
359404.75141977705,190,418,9771.747069380232,14514.838917388099,13687.570937482436,206.30133983927018,461.22349825509764,451.78678406968237,11,10,3,8,5,1.5266363629353323,652.0088896965868,326,128,3783.7927084230287,71516.23399845135,1,19.103863813845678,25.56618865102059
512253.9992719543,344,273,12740.894762121548,14465.239039219889,8254.604515962266,212.71207033087794,482.37211853119425,591.0465748081004,4,25,4,9,6,1.7190589373616858,571.634658107415,132,166,15806.298320391288,20290.419517422684,1,16.53945979296696,32.203781599183564
484095.1314010206,319,157,14276.662309922443,12610.14480066771,12473.231666683427,129.04396092858494,446.2035263685653,522.9818014078352,5,14,4,4,5,1.9570754150538106,534.8883358215453,188,123,18704.332140047638,41087.66715163779,1,22.275441158405663,32.43727333482185
574216.591873983,588,293,12927.551890480068,16366.787875709015,18095.300971056644,183.18532812113233,529.0155868085493,511.7081540982566,7,26,9,4,2,1.9862978343851398,403.1415670543689,294,175,14669.58157647487,44290.318705242964,1,21.925644702637435,32.06679744287572
450044.1915687501,514,341,12121.930265944568,6103.650549372357,9448.640303760383,168.27665582131718,562.4632865034694,557.4383386072265,9,14,6,7,5,2.2533241622689326,570.6661603911881,181,237,15440.880313918591,31400.618810923366,1,16.861396201557387,23.408218913721324
452595.8447749787,378,236,19037.010609003704,14306.926541013087,11092.320525938072,192.76516163706282,455.5282055572957,437.869073579493,8,17,5,4,4,2.2243993464269343,556.9345506035799,96,252,15561.767422549876,49021.66458488632,1,25.014969470421256,25.051733953386538
562601.5468151709,537,316,12452.78307069464,15631.481238533841,18590.09673419329,168.35504598683178,534.6993885885121,460.272043943981,13,35,10,10,1,1.74218033592928,479.21211127474896,138,198,12522.831501509592,50385.87390096653,1,14.586683333966104,23.14942439091319
619855.0355682626,334,123,7597.734374130284,8708.668568319423,12912.137562738273,236.00380959772463,575.3643076096008,508.1258960334843,11,27,6,4,6,2.027078204266045,351.1404214582918,142,105,4428.901084497867,59880.44208891333,1,16.050995938798625,32.981630642833764
520223.0029100148,247,180,14273.45418716122,8601.892185469766,10897.6369952288,182.26943276007458,410.9145457188431,589.0433048528604,7,33,9,6,3,1.8908434566854522,391.2822916848666,109,214,9145.376702770092,59493.89588503152,1,25.289805670032976,28.818789729053826
717459.207700825,446,233,22658.86512798502,16294.198129633898,14489.77762144168,224.46187544100752,487.8525509273711,489.27017533423674,15,23,5,4,4,1.8111540297750885,771.3770939423474,310,225,16313.930130681994,53082.645316877846,1,13.778317663408366,29.352841304836293
490822.1117024706,438,127,11775.867693305485,16840.807789126775,12087.36365305391,146.91324866282253,731.4417107439962,483.0464930589366,14,29,10,8,3,2.223846796694496,579.1591156857464,288,221,15313.04312663334,64421.000592834724,1,20.387493275908184,30.453373266035285
577777.5621897714,277,155,12351.225522084866,17415.285586811013,5795.2811749783905,173.77067760064205,492.6802493084925,330.7852986791354,11,23,3,11,6,2.0105634762565208,417.01653139003446,299,241,11560.966639158138,58739.054123259455,1,25.272990427636493,18.527845477674934
549006.4438389739,222,267,14087.12920077009,11051.732626804409,9590.719354078768,160.41190329936958,627.3005382649715,451.05108600707007,6,27,6,4,3,2.3857978173470267,508.76694831234056,222,80,9868.888933125369,47100.831598521094,1,8.603015279041252,32.291156873540785
490865.85119372635,144,250,20904.755230176655,13823.3072073775,19159.576703697672,200.7472418321896,511.7872558843314,369.7036424825793,14,26,5,9,6,2.0726135233880076,576.1151461308881,175,147,13334.533819125223,52428.90981495385,1,17.6492537384945,23.754745075671522
631468.4770930946,324,209,14241.663435370196,14233.133836543737,14318.812237021131,137.60083189042982,579.0102489082556,390.87528561315906,12,10,9,8,6,2.198966340026757,624.3729658558649,295,186,10852.975664520014,43371.48406311366,1,22.790288454251417,24.30022732870916
444322.49356541527,490,96,11918.34078147676,7907.656228751908,17498.324336581318,116.64674584815457,484.2561403947,541.090517754184,5,26,4,12,1,1.1793837870099222,549.3452410566656,283,109,12118.2732831447,36294.176215281615,1,17.919803804495068,21.98567899112804
343553.8046244888,526,221,16770.761731747272,13687.507368301343,10518.248983817828,159.97589807711552,379.33336804630943,792.1027214091786,6,13,5,9,3,1.9646942998281631,797.333475682133,264,151,13134.727663881396,56134.968685094886,1,19.237226947028645,27.480037812903998
509279.2642683217,299,249,16510.273559534693,13629.99778545305,13245.901887850756,207.4441737864179,518.1060394339563,526.5098417678585,7,26,4,11,5,2.06086697001658,802.5195140177923,126,124,8769.404360122066,33013.35712357836,1,19.752118862549157,26.59905586412078
